,id,first_name,last_name,State,Product,nrx1,nrx2,nrx3,nrx4,nrx5,nrx6,trx1,trx2,trx3,trx4,trx5,trx6,nrx_slope,nrx_intercept,nrx_mean,trx_slope,trx_intercept,trx_mean
499,500,Zelda,Bridgwood,District of Columbia,Zap-a-Pain,16,11,1,8,15,9,198,29,146,60,117,198,-0.457142857,11.6,10,5.085714286,106.8666667,124.6666667
500,501,Kynthia,Treend,Texas,Zap-a-Pain,12,15,10,20,4,14,17,26,182,171,36,136,-0.371428571,13.8,12.5,17.54285714,33.26666667,94.66666667
501,502,Caren,Dodell,Louisiana,Zap-a-Pain,3,9,18,7,4,11,63,12,197,178,101,82,0.4,7.266666667,8.666666667,9.8,71.2,105.5
502,503,Nickolaus,Playfair,South Carolina,Zap-a-Pain,5,3,15,5,4,8,141,18,40,24,103,66,0.228571429,5.866666667,6.666666667,-3.885714286,78.93333333,65.33333333
503,504,Diane,Ausiello,Minnesota,Zap-a-Pain,4,2,16,1,5,0,41,60,99,1,83,83,-0.742857143,7.266666667,4.666666667,5.171428571,43.06666667,61.16666667
504,505,Pier,Starten,Oklahoma,Zap-a-Pain,14,1,14,15,6,0,136,38,24,32,95,59,-1.542857143,13.73333333,8.333333333,-5.885714286,84.6,64
505,506,Lia,Gravenor,Virginia,Zap-a-Pain,14,16,18,4,10,4,33,130,75,9,175,10,-2.342857143,19.2,11,-1.314285714,76.6,72
506,507,Dee dee,Glede,New York,Zap-a-Pain,14,10,2,4,2,9,141,120,86,31,197,115,-1.342857143,11.53333333,6.833333333,1.314285714,110.4,115
507,508,Venita,Hilling,District of Columbia,Zap-a-Pain,19,16,15,14,2,12,164,147,46,167,57,74,-2.228571429,20.8,13,-17.11428571,169.0666667,109.1666667
508,509,Angeli,Laver,Arizona,Zap-a-Pain,12,11,17,15,16,14,20,19,76,172,62,183,0.657142857,11.86666667,14.16666667,29.71428571,-15.33333333,88.66666667
509,510,Laird,Mattiazzo,Washington,Zap-a-Pain,6,19,17,19,6,0,11,101,175,150,53,141,-1.914285714,17.86666667,11.16666667,13.74285714,57.06666667,105.1666667
510,511,Katalin,Roskrug,Arkansas,Zap-a-Pain,19,6,20,6,11,3,43,102,31,179,84,83,-2.257142857,18.73333333,10.83333333,8.4,57.6,87
511,512,Jody,Salzen,Mississippi,Zap-a-Pain,15,11,4,18,15,16,116,41,38,100,118,126,0.885714286,10.06666667,13.16666667,9.8,55.53333333,89.83333333
512,513,Ronda,Burridge,Iowa,Zap-a-Pain,0,0,13,5,8,6,81,128,64,100,171,102,1.314285714,0.733333333,5.333333333,7.714285714,80.66666667,107.6666667
513,514,Brit,Meo,Nevada,Zap-a-Pain,2,16,5,2,19,12,109,152,38,23,184,63,1.6,3.733333333,9.333333333,-4.257142857,109.7333333,94.83333333
514,515,Gregory,Nibloe,Nevada,Zap-a-Pain,5,4,19,16,0,20,29,195,107,170,164,44,1.714285714,4.666666667,10.66666667,1.285714286,113.6666667,118.1666667
515,516,Barbabas,Obray,Colorado,Zap-a-Pain,20,1,4,10,9,13,93,42,79,110,81,101,-0.142857143,10,9.5,5.371428571,65.53333333,84.33333333
516,517,Pauletta,Ickovits,Pennsylvania,Zap-a-Pain,5,17,11,19,1,2,108,42,134,38,125,72,-1.571428571,14.66666667,9.166666667,-0.771428571,89.2,86.5
517,518,Carita,Reolfi,South Carolina,Zap-a-Pain,4,11,4,0,9,11,133,122,188,108,79,13,0.714285714,4,6.5,-23.11428571,188.0666667,107.1666667
518,519,Kacy,Greated,District of Columbia,Zap-a-Pain,5,4,11,19,17,8,87,41,132,64,76,9,1.771428571,4.466666667,10.66666667,-10.08571429,103.4666667,68.16666667
519,520,Audrey,Shottin,Wisconsin,Zap-a-Pain,3,15,6,0,9,12,108,168,85,32,16,22,0.6,5.4,7.5,-26.82857143,165.7333333,71.83333333
520,521,Ches,Klimus,Illinois,Zap-a-Pain,6,12,16,5,4,16,124,166,179,108,75,76,0.428571429,8.333333333,9.833333333,-16.68571429,179.7333333,121.3333333
521,522,Suzann,Beneze,Massachusetts,Zap-a-Pain,16,4,15,16,1,12,133,158,88,29,125,117,-0.8,13.46666667,10.66666667,-6.8,132.1333333,108.3333333
522,523,Barnabe,Clougher,Texas,Zap-a-Pain,8,16,20,17,9,7,92,72,65,57,192,12,-0.828571429,15.73333333,12.83333333,-1.371428571,86.46666667,81.66666667
523,524,Saundra,Tadd,Texas,Zap-a-Pain,14,19,11,8,12,5,120,25,158,40,92,77,-1.971428571,18.4,11.5,-3.771428571,98.53333333,85.33333333
524,525,Ethelyn,Wolver,Texas,Zap-a-Pain,17,10,20,7,0,6,84,39,94,69,74,67,-2.8,19.8,10,-0.142857143,71.66666667,71.16666667
525,526,Sissy,Lynnett,Minnesota,Zap-a-Pain,8,19,5,16,20,19,126,87,106,73,59,136,1.971428571,7.6,14.5,-1.914285714,104.5333333,97.83333333
526,527,Aguste,Lathbury,Pennsylvania,Zap-a-Pain,20,15,2,18,10,15,23,37,117,24,89,160,-0.685714286,15.73333333,13.33333333,21.37142857,0.2,75
527,528,Shelley,Groomebridge,Colorado,Zap-a-Pain,16,16,5,4,17,9,191,42,103,104,109,13,-0.942857143,14.46666667,11.16666667,-19.65714286,162.4666667,93.66666667
528,529,Vivienne,Dubock,Washington,Zap-a-Pain,3,0,20,9,17,2,14,107,198,118,57,162,1,5,8.5,14.57142857,58.33333333,109.3333333
529,530,Andros,Merchant,Texas,Zap-a-Pain,10,19,11,11,8,4,137,164,45,185,171,163,-1.8,16.8,10.5,8.314285714,115.0666667,144.1666667
530,531,Jeanna,Haack,California,Zap-a-Pain,15,5,15,14,0,6,149,69,75,197,73,77,-1.742857143,15.26666667,9.166666667,-6.457142857,129.2666667,106.6666667
531,532,Panchito,Jerrome,California,Zap-a-Pain,16,1,8,11,15,19,64,64,196,198,157,115,1.714285714,5.666666667,11.66666667,15.31428571,78.73333333,132.3333333
532,533,Cahra,Shippard,Texas,Zap-a-Pain,6,0,13,6,18,10,77,186,134,20,91,145,1.914285714,2.133333333,8.833333333,-1.685714286,114.7333333,108.8333333
533,534,Tim,Quincey,Texas,Zap-a-Pain,16,12,6,11,11,4,160,174,112,119,14,52,-1.657142857,15.8,10,-28.94285714,206.4666667,105.1666667
534,535,Benni,Clericoates,Texas,Zap-a-Pain,20,11,13,14,7,15,39,111,198,117,177,27,-1.028571429,16.93333333,13.33333333,1.628571429,105.8,111.5
535,536,Ericha,O' Faherty,Colorado,Zap-a-Pain,4,11,1,18,19,8,169,174,159,167,200,128,1.742857143,4.066666667,10.16666667,-3.4,178.0666667,166.1666667
536,537,Gillie,Rivlin,Illinois,Zap-a-Pain,18,6,11,15,12,14,63,128,44,193,128,189,0.057142857,12.46666667,12.66666667,22.25714286,46.26666667,124.1666667
537,538,Jolynn,Kmiec,Georgia,Zap-a-Pain,11,12,16,6,0,13,20,16,69,18,186,180,-1.028571429,13.26666667,9.666666667,35.97142857,-44.4,81.5
538,539,Becki,Howford,California,Zap-a-Pain,0,10,8,4,18,8,170,180,28,32,187,104,1.714285714,2,8,-8.714285714,147.3333333,116.8333333
539,540,Kaia,Truse,Massachusetts,Zap-a-Pain,14,11,2,8,10,15,126,169,142,144,145,57,0.228571429,9.2,10,-11.85714286,172,130.5
540,541,Uri,Burrett,Iowa,Zap-a-Pain,8,1,8,9,13,12,11,179,11,173,190,148,1.628571429,2.8,8.5,25.14285714,30.66666667,118.6666667
541,542,Tamarra,Dahlborg,Florida,Zap-a-Pain,16,9,11,18,18,6,46,11,135,20,27,143,-0.457142857,14.6,13,11.94285714,21.86666667,63.66666667
542,543,Edin,Monkton,Nebraska,Zap-a-Pain,20,17,10,16,10,17,165,200,167,191,79,159,-0.857142857,18,15,-10.54285714,197.0666667,160.1666667
543,544,Conney,Wynn,Texas,Zap-a-Pain,13,18,11,15,16,20,111,50,148,193,30,34,0.942857143,12.2,15.5,-11.42857143,134.3333333,94.33333333
544,545,Abey,Torrisi,District of Columbia,Zap-a-Pain,4,18,11,10,1,10,64,27,39,40,53,14,-0.628571429,11.2,9,-4.885714286,56.6,39.5
545,546,Leah,Brashier,Utah,Zap-a-Pain,10,4,19,1,11,6,40,67,89,162,193,149,-0.485714286,10.2,8.5,28.45714286,17.06666667,116.6666667
546,547,Revkah,Mattacks,Colorado,Zap-a-Pain,17,12,14,11,16,7,30,95,185,37,161,39,-1.171428571,16.93333333,12.83333333,2.714285714,81.66666667,91.16666667
547,548,Stefa,Joron,Arizona,Zap-a-Pain,14,19,19,20,15,13,23,165,105,177,119,34,-0.457142857,18.26666667,16.66666667,-0.314285714,104.9333333,103.8333333
548,549,Yehudit,Vlasov,Colorado,Zap-a-Pain,13,3,13,17,5,6,164,6,91,165,169,6,-0.714285714,12,9.5,-6.485714286,122.8666667,100.1666667
549,550,Sal,Hastings,Illinois,Zap-a-Pain,19,16,19,15,11,11,196,22,195,200,81,17,-1.685714286,21.06666667,15.16666667,-20.37142857,189.8,118.5
550,551,Andrey,Louis,California,Zap-a-Pain,4,3,1,4,2,17,186,33,49,114,183,177,1.857142857,-1.333333333,5.166666667,13.42857143,76.66666667,123.6666667
551,552,Tarrah,Cockley,Oklahoma,Zap-a-Pain,12,20,19,16,13,14,48,163,33,157,25,41,-0.4,17.06666667,15.66666667,-9.285714286,110.3333333,77.83333333
552,553,Charmane,Knighton,Pennsylvania,Zap-a-Pain,17,7,4,6,18,12,27,86,177,107,19,106,0.285714286,9.666666667,10.66666667,3.542857143,74.6,87
553,554,Sula,Whatsize,Hawaii,Zap-a-Pain,5,8,9,18,16,6,49,24,115,196,180,135,1.085714286,6.533333333,10.33333333,27.97142857,18.6,116.5
554,555,Laurie,McRory,Arkansas,Zap-a-Pain,20,13,9,19,0,6,49,192,68,28,181,200,-2.828571429,21.06666667,11.16666667,19.48571429,51.46666667,119.6666667
555,556,Mattheus,Ratchford,Texas,Zap-a-Pain,15,7,9,19,11,8,138,21,100,146,13,190,-0.371428571,12.8,11.5,8.057142857,73.13333333,101.3333333
556,557,Felice,Stobart,California,Zap-a-Pain,20,0,5,2,7,17,129,53,55,179,124,21,0.085714286,8.2,8.5,-5.8,113.8,93.5
557,558,Dedie,Fike,Connecticut,Zap-a-Pain,15,10,19,0,19,1,192,97,187,36,114,59,-1.771428571,16.86666667,10.66666667,-21.85714286,190.6666667,114.1666667
558,559,Mercedes,Castledine,Virginia,Zap-a-Pain,5,18,11,6,4,16,27,105,175,36,73,76,0.228571429,9.2,10,0.285714286,81,82
559,560,Garrek,Agastina,Arizona,Zap-a-Pain,7,2,19,0,14,9,128,171,78,129,65,149,0.771428571,5.8,8.5,-4.628571429,136.2,120
560,561,Gabi,De la Eglise,Colorado,Zap-a-Pain,10,8,11,5,12,5,69,124,181,77,108,180,-0.542857143,10.4,8.5,11.51428571,82.86666667,123.1666667
561,562,Flossi,Bakewell,Pennsylvania,Zap-a-Pain,8,20,5,7,1,4,165,51,142,74,156,127,-2.142857143,15,7.5,1.628571429,113.4666667,119.1666667
562,563,Heath,Lonsbrough,California,Zap-a-Pain,11,18,12,19,6,10,145,104,20,111,58,191,-0.971428571,16.06666667,12.66666667,5.228571429,86.53333333,104.8333333
563,564,Karil,Kunisch,Massachusetts,Zap-a-Pain,5,6,4,4,10,19,109,59,84,103,155,41,2.342857143,-0.2,8,-0.942857143,95.13333333,91.83333333
564,565,Arron,Rentoll,Nebraska,Zap-a-Pain,11,4,14,7,8,20,21,115,95,65,190,76,1.428571429,5.666666667,10.66666667,13.42857143,46.66666667,93.66666667
565,566,Cassie,Breckwell,Mississippi,Zap-a-Pain,19,15,15,12,18,14,22,22,16,39,132,86,-0.542857143,17.4,15.5,19.22857143,-14.46666667,52.83333333
566,567,Austine,Sybe,California,Zap-a-Pain,1,8,1,8,1,11,78,142,109,88,70,106,1.028571429,1.4,5,-2.771428571,108.5333333,98.83333333
567,568,Rhetta,Bristoe,Texas,Zap-a-Pain,0,1,13,5,17,7,119,96,73,81,137,112,2.142857143,-0.333333333,7.166666667,2.742857143,93.4,103
568,569,Issy,Olufsen,New York,Zap-a-Pain,5,7,8,7,5,11,94,174,91,199,157,17,0.657142857,4.866666667,7.166666667,-9.371428571,154.8,122
569,570,Freida,Elmhirst,Alaska,Zap-a-Pain,0,3,5,10,3,12,42,64,66,47,14,37,1.857142857,-1,5.5,-5.542857143,64.4,45
570,571,Odey,McChesney,Minnesota,Zap-a-Pain,17,6,17,9,3,14,139,188,70,132,191,92,-0.914285714,14.2,11,-4.685714286,151.7333333,135.3333333
571,572,Violette,Drinnan,Oklahoma,Zap-a-Pain,9,7,0,0,5,2,140,196,52,49,175,23,-1.171428571,7.933333333,3.833333333,-18.6,170.9333333,105.8333333
572,573,Joline,Gooda,California,Zap-a-Pain,2,16,11,10,15,3,16,198,55,134,51,199,0.028571429,9.4,9.5,15.8,53.53333333,108.8333333
573,574,Vanda,Brastead,Ohio,Zap-a-Pain,2,6,13,1,10,20,172,191,173,69,114,151,2.571428571,-0.333333333,8.666666667,-12.57142857,189,145
574,575,Hasheem,Cubbino,California,Zap-a-Pain,8,13,16,3,17,0,141,156,124,167,177,39,-1.171428571,13.6,9.5,-11.54285714,174.4,134
575,576,Kathie,Longshaw,Ohio,Zap-a-Pain,9,15,10,10,3,9,36,107,120,146,80,111,-1.028571429,12.93333333,9.333333333,9.142857143,68,100
576,577,Winnah,Bridal,District of Columbia,Zap-a-Pain,14,4,12,19,18,17,124,31,134,129,159,139,1.828571429,7.6,14,12.97142857,73.93333333,119.3333333
577,578,Lona,Ferschke,District of Columbia,Zap-a-Pain,7,1,18,12,5,12,30,25,193,160,153,130,0.885714286,6.066666667,9.166666667,24.31428571,30.06666667,115.1666667
578,579,Lyndsie,Doale,Michigan,Zap-a-Pain,5,13,19,20,1,5,16,110,93,32,192,122,-1,14,10.5,20.42857143,22.66666667,94.16666667
579,580,Isiahi,Dowd,Tennessee,Zap-a-Pain,6,4,8,0,0,1,125,46,162,175,64,7,-1.285714286,7.666666667,3.166666667,-14.94285714,148.8,96.5
580,581,Sherm,Selcraig,Connecticut,Zap-a-Pain,0,3,18,0,14,2,187,139,143,138,56,144,0.714285714,3.666666667,6.166666667,-13.4,181.4,134.5
581,582,Meta,Laviste,Kansas,Zap-a-Pain,9,14,10,11,1,1,12,112,142,12,125,57,-2.228571429,15.46666667,7.666666667,3.828571429,63.26666667,76.66666667
582,583,Gabriella,Bister,Michigan,Zap-a-Pain,14,20,6,8,13,4,163,185,160,19,64,74,-1.971428571,17.73333333,10.83333333,-27.11428571,205.7333333,110.8333333
583,584,Anthony,Lewerenz,Washington,Zap-a-Pain,16,7,19,15,10,18,21,131,190,56,36,18,0.428571429,12.66666667,14.16666667,-12.4,118.7333333,75.33333333
584,585,Ferrell,Pendrid,Alabama,Zap-a-Pain,2,13,11,11,11,18,107,85,57,15,148,154,2.114285714,3.6,11,10.91428571,56.13333333,94.33333333
585,586,Ram,Dri,Missouri,Zap-a-Pain,18,4,20,8,7,7,187,21,175,21,71,9,-1.657142857,16.46666667,10.66666667,-25.54285714,170.0666667,80.66666667
586,587,Alan,Lambshine,Arizona,Zap-a-Pain,6,8,1,12,15,0,143,142,89,133,142,10,0.057142857,6.8,7,-17.74285714,171.9333333,109.8333333
587,588,Ebony,Goford,Texas,Zap-a-Pain,14,1,6,4,16,16,22,51,122,105,143,16,1.514285714,4.2,9.5,6.542857143,53.6,76.5
588,589,Duky,Oakley,Oregon,Zap-a-Pain,13,2,9,5,9,13,44,134,116,77,147,192,0.485714286,6.8,8.5,21.14285714,44.33333333,118.3333333
589,590,Patti,Antoniak,Pennsylvania,Zap-a-Pain,7,10,13,14,0,16,42,79,121,199,50,135,0.457142857,8.4,10,13.02857143,58.73333333,104.3333333
590,591,Carling,Alloisi,Virginia,Zap-a-Pain,7,16,2,14,17,8,139,136,75,85,22,20,0.571428571,8.666666667,10.66666667,-26.48571429,172.2,79.5
591,592,Grantley,Churchouse,Kansas,Zap-a-Pain,15,5,5,0,9,3,142,143,26,69,77,182,-1.514285714,11.46666667,6.166666667,1.285714286,102,106.5
592,593,Alicia,Pyrah,Georgia,Zap-a-Pain,10,4,17,7,3,12,175,153,159,114,149,193,-0.085714286,9.133333333,8.833333333,0.942857143,153.8666667,157.1666667
593,594,Mair,Mintoft,Missouri,Zap-a-Pain,13,8,2,8,14,16,90,130,114,41,122,172,1.114285714,6.266666667,10.16666667,8.942857143,80.2,111.5
594,595,Ericka,Swarbrick,Tennessee,Zap-a-Pain,9,6,0,6,17,14,78,198,33,200,145,198,1.828571429,2.266666667,8.666666667,17.37142857,81.2,142
595,596,Rem,Wain,District of Columbia,Zap-a-Pain,17,10,0,20,2,1,113,112,180,140,32,48,-2.4,16.73333333,8.333333333,-17.28571429,164.6666667,104.1666667
596,597,Stevy,Simionescu,Texas,Zap-a-Pain,7,2,15,2,12,8,96,158,177,46,56,152,0.628571429,5.466666667,7.666666667,-4.485714286,129.8666667,114.1666667
597,598,Josias,Devenny,California,Zap-a-Pain,8,19,12,4,15,15,113,34,166,129,31,48,0.428571429,10.66666667,12.16666667,-10.6,123.9333333,86.83333333
598,599,Donavon,Raye,Alaska,Zap-a-Pain,2,1,20,14,4,19,36,191,47,62,63,60,2.514285714,1.2,10,-7.114285714,101.4,76.5
599,600,Molli,Menpes,Nevada,Zap-a-Pain,15,12,20,17,3,11,116,23,193,198,18,89,-1.428571429,18,13,-4.142857143,120.6666667,106.1666667
600,601,Lane,Bampkin,California,Zap-a-Pain,10,5,14,10,20,20,15,112,136,160,53,34,2.6,4.066666667,13.16666667,-1.657142857,90.8,85
601,602,Alisa,Giottini,Arizona,Zap-a-Pain,11,17,2,6,18,13,69,45,116,67,105,171,0.485714286,9.466666667,11.16666667,18.31428571,31.4,95.5
602,603,Gordy,Waggitt,Delaware,Zap-a-Pain,8,16,14,2,9,12,136,96,94,31,83,193,-0.371428571,11.46666667,10.16666667,5.228571429,87.2,105.5
603,604,Lombard,Hardi,Connecticut,Zap-a-Pain,0,9,17,12,12,7,164,174,63,128,47,125,1.114285714,5.6,9.5,-14.6,167.9333333,116.8333333
604,605,Silvia,Peres,Nevada,Zap-a-Pain,2,13,10,0,20,12,178,38,105,92,50,129,1.742857143,3.4,9.5,-6.342857143,120.8666667,98.66666667
605,606,Rivy,Paulillo,Oklahoma,Zap-a-Pain,6,6,8,2,0,16,156,8,140,153,149,183,0.742857143,3.733333333,6.333333333,16.31428571,74.4,131.5
606,607,Gusta,Alesin,Indiana,Zap-a-Pain,0,15,15,14,18,2,197,61,109,98,198,140,0.514285714,8.866666667,10.66666667,3.285714286,122.3333333,133.8333333
607,608,Darlene,Easun,Texas,Zap-a-Pain,2,12,19,9,15,20,27,199,187,85,153,36,2.542857143,3.933333333,12.83333333,-5.571428571,134,114.5
608,609,Silvio,Riepel,Tennessee,Zap-a-Pain,11,14,11,4,5,2,32,185,56,107,159,187,-2.257142857,15.73333333,7.833333333,21.37142857,46.2,121
609,610,Althea,Slobom,Missouri,Zap-a-Pain,16,14,15,20,10,3,59,73,67,82,29,46,-2.057142857,20.2,13,-5.2,77.53333333,59.33333333
610,611,Murdock,Polden,Texas,Zap-a-Pain,13,3,0,5,10,2,106,175,11,145,155,155,-0.828571429,8.4,5.5,9.114285714,92.6,124.5
611,612,Granville,Lydford,North Carolina,Zap-a-Pain,15,19,3,17,5,0,63,35,142,154,132,43,-2.942857143,20.13333333,9.833333333,5.8,74.53333333,94.83333333
612,613,Shurwood,Nanuccioi,Florida,Zap-a-Pain,11,14,11,4,18,13,78,128,122,32,20,161,0.428571429,10.33333333,11.83333333,0.028571429,90.06666667,90.16666667
613,614,Caz,Bloodworthe,North Carolina,Zap-a-Pain,9,9,19,18,4,0,110,159,182,20,143,166,-1.742857143,15.93333333,9.833333333,2,123,130
614,615,Hermon,Raynor,Minnesota,Zap-a-Pain,4,7,19,4,4,1,45,13,46,162,139,88,-1.114285714,10.4,6.5,20.25714286,11.26666667,82.16666667
615,616,Faydra,Campo,California,Zap-a-Pain,19,3,18,5,6,0,152,163,120,57,64,1,-2.828571429,18.4,8.5,-31.85714286,204.3333333,92.83333333
616,617,Paolina,Segoe,District of Columbia,Zap-a-Pain,16,9,0,20,4,13,33,47,108,85,107,163,-0.285714286,11.33333333,10.33333333,23.05714286,9.8,90.5
617,618,Alisha,Gonsalvez,Ohio,Zap-a-Pain,17,5,9,19,20,1,24,45,53,200,24,171,-0.714285714,14.33333333,11.83333333,23.4,4.266666667,86.16666667
618,619,Brandy,Gervaise,Pennsylvania,Zap-a-Pain,0,6,5,19,14,10,7,171,21,122,81,186,2.514285714,0.2,9,20.74285714,25.4,98
619,620,Bil,Perulli,Florida,Zap-a-Pain,11,3,10,6,4,8,166,86,119,191,130,128,-0.457142857,8.6,7,0.4,135.2666667,136.6666667
620,621,Fredra,Ugolotti,Maryland,Zap-a-Pain,5,3,11,5,9,19,111,163,82,28,139,156,2.342857143,0.466666667,8.666666667,2.828571429,103.2666667,113.1666667
621,622,Worthington,Geoghegan,Indiana,Zap-a-Pain,18,14,9,10,18,7,59,34,10,163,191,168,-1.2,16.86666667,12.66666667,33.4,-12.73333333,104.1666667
622,623,Tremain,Solomon,North Carolina,Zap-a-Pain,14,16,1,20,13,20,200,194,13,137,63,138,1.142857143,10,14,-16.54285714,182.0666667,124.1666667
623,624,Say,Calvey,Georgia,Zap-a-Pain,4,15,15,6,4,16,153,90,170,91,157,160,0.514285714,8.2,10,4.485714286,121.1333333,136.8333333
624,625,Tiertza,Wolvey,Michigan,Zap-a-Pain,8,10,6,7,4,17,127,10,8,37,97,131,0.8,5.866666667,8.666666667,8.857142857,37.33333333,68.33333333
625,626,Dewie,Rathjen,California,Zap-a-Pain,15,10,3,4,4,17,50,58,34,152,158,39,-0.2,9.533333333,8.833333333,10.37142857,45.53333333,81.83333333
626,627,Con,Habershon,Missouri,Zap-a-Pain,17,0,2,20,17,20,22,158,176,82,152,90,2.4,4.266666667,12.66666667,6.514285714,90.53333333,113.3333333
627,628,Ignace,Morby,Georgia,Zap-a-Pain,20,20,17,11,9,17,51,84,32,159,38,174,-1.542857143,21.06666667,15.66666667,17.25714286,29.26666667,89.66666667
628,629,Ozzie,Gaskal,New York,Zap-a-Pain,14,15,3,19,10,5,140,104,198,132,113,51,-1.257142857,15.4,11,-13.82857143,171.4,123
629,630,Elka,Tupper,Texas,Zap-a-Pain,16,15,6,20,10,15,123,34,41,45,180,191,-0.171428571,14.26666667,13.66666667,22.34285714,24.13333333,102.3333333
630,631,Aggy,Richley,New York,Zap-a-Pain,13,8,6,1,5,16,74,29,169,164,12,131,0.028571429,8.066666667,8.166666667,6.542857143,73.6,96.5
631,632,Eugenius,Vanyatin,Florida,Zap-a-Pain,11,0,12,11,11,15,135,33,164,22,15,127,1.485714286,4.8,10,-6.742857143,106.2666667,82.66666667
632,633,Barnie,Averill,South Dakota,Zap-a-Pain,18,19,0,19,4,13,27,141,178,175,5,145,-1.457142857,17.26666667,12.16666667,5.114285714,93.93333333,111.8333333
633,634,Doreen,Birdall,California,Zap-a-Pain,13,13,16,2,15,14,65,65,74,65,37,108,-0.085714286,12.46666667,12.16666667,3.485714286,56.8,69
634,635,Raffaello,Kennsley,Arkansas,Zap-a-Pain,7,0,9,1,20,19,38,65,192,176,128,146,3.2,-1.866666667,9.333333333,20.37142857,52.86666667,124.1666667
635,636,Kat,Oxford,Missouri,Zap-a-Pain,13,13,18,16,17,3,37,183,182,183,130,122,-1.142857143,17.33333333,13.33333333,7.628571429,112.8,139.5
636,637,Carolan,Greave,Ohio,Zap-a-Pain,14,4,1,0,20,20,54,37,63,149,53,166,2.2,2.133333333,9.833333333,19.82857143,17.6,87
637,638,Merle,Woolmington,California,Zap-a-Pain,7,16,14,2,14,3,140,200,119,192,17,13,-1.085714286,13.13333333,9.333333333,-31.74285714,224.6,113.5
638,639,Annmarie,McKinty,California,Zap-a-Pain,9,12,20,19,17,2,56,24,193,48,74,3,-0.6,15.26666667,13.16666667,-7.428571429,92.33333333,66.33333333
639,640,Broddy,Robun,District of Columbia,Zap-a-Pain,10,0,6,18,7,0,11,5,100,101,13,4,-0.485714286,8.533333333,6.833333333,-0.285714286,40,39
640,641,Hazel,Neesam,Kentucky,Zap-a-Pain,6,16,18,9,10,16,29,98,20,33,130,65,0.657142857,10.2,12.5,8.257142857,33.6,62.5
641,642,Renelle,Galfour,Texas,Zap-a-Pain,0,15,13,11,11,14,20,169,179,78,188,161,1.6,5.066666667,10.66666667,18.88571429,66.4,132.5
642,643,Randolf,Fenemore,Florida,Zap-a-Pain,14,18,5,7,13,11,79,31,177,17,27,98,-0.8,14.13333333,11.33333333,-2.2,79.2,71.5
643,644,Neill,Fulks,Texas,Zap-a-Pain,2,6,11,0,7,20,141,26,171,140,82,73,2.342857143,-0.533333333,7.666666667,-5.8,125.8,105.5
644,645,Korella,Whitten,Missouri,Zap-a-Pain,8,3,17,6,8,20,15,178,23,91,196,123,1.828571429,3.933333333,10.33333333,18.91428571,38.13333333,104.3333333
645,646,Lorrin,Battlestone,Louisiana,Zap-a-Pain,3,6,6,10,20,16,120,170,111,15,189,27,3.171428571,-0.933333333,10.16666667,-14.4,155.7333333,105.3333333
646,647,Gwenny,Viner,Florida,Zap-a-Pain,0,19,15,20,3,15,115,176,200,80,81,178,0.914285714,8.8,12,-2.571428571,147.3333333,138.3333333
647,648,Ruby,Rasmus,Texas,Zap-a-Pain,2,1,17,4,9,17,27,100,67,193,184,178,2.457142857,-0.266666667,8.333333333,32.37142857,11.53333333,124.8333333
648,649,Donia,Henworth,Pennsylvania,Zap-a-Pain,9,3,18,14,1,10,56,31,104,69,178,167,-0.142857143,9.666666667,9.166666667,27.45714286,4.733333333,100.8333333
649,650,Lucita,Bazelle,California,Zap-a-Pain,1,0,12,11,1,1,86,76,19,195,138,101,0.057142857,4.133333333,4.333333333,12.48571429,58.8,102.5
650,651,Nico,Stirman,Florida,Zap-a-Pain,10,14,7,15,0,1,173,136,111,17,166,159,-2.257142857,15.73333333,7.833333333,-2.114285714,134.4,127
651,652,Kirbee,Shadrach,Louisiana,Zap-a-Pain,0,15,2,11,4,15,5,138,158,123,167,139,1.457142857,2.733333333,7.833333333,20.62857143,49.46666667,121.6666667
652,653,Fiann,Bockman,Florida,Zap-a-Pain,13,18,1,4,10,14,174,84,104,60,167,198,-0.457142857,11.6,10,9.285714286,98.66666667,131.1666667
653,654,Kath,Jesteco,California,Zap-a-Pain,0,14,7,17,4,0,130,169,113,157,152,146,-0.571428571,9,7,2.085714286,137.2,144.5
654,655,Alexandrina,Biesty,Pennsylvania,Zap-a-Pain,19,11,7,5,8,20,22,136,133,199,198,54,-0.171428571,12.26666667,11.66666667,11.77142857,82.46666667,123.6666667
655,656,Nerita,Petrolli,Missouri,Zap-a-Pain,14,17,8,15,5,1,36,112,142,30,108,72,-2.685714286,19.4,10,1.6,77.73333333,83.33333333
656,657,Spense,Scudamore,Tennessee,Zap-a-Pain,0,6,17,7,13,17,119,16,189,131,197,85,2.742857143,0.4,10,9,91.33333333,122.8333333
657,658,Jeri,Sowood,Massachusetts,Zap-a-Pain,10,5,19,10,7,15,33,58,22,118,152,88,0.628571429,8.8,11,18.65714286,13.2,78.5
658,659,Wiatt,Goodding,New York,Zap-a-Pain,19,13,17,14,16,15,191,142,67,71,134,20,-0.4,17.06666667,15.66666667,-25,191.6666667,104.1666667
659,660,Starla,Baldetti,Nebraska,Zap-a-Pain,8,19,5,7,9,9,158,176,60,182,152,10,-0.657142857,11.8,9.5,-19.71428571,192,123
660,661,Chickie,Livings,Utah,Zap-a-Pain,18,0,7,1,17,14,68,8,141,128,173,160,0.714285714,7,9.5,26.91428571,18.8,113
